Game_ID,Date,Start_Time_ET,Visitor_Team_Name,Visitor_Team_ID,Visitor_PTS,Home_Team_Name,Home_Team_ID,Home_PTS,Box_Score_Link,Arena,Attendance,Notes,Season_End_Year,Home_Win,Point_Differential,Game_Duration
201812050CLE,2018-12-05,7:00p,Golden State Warriors,GSW,129,Cleveland Cavaliers,CLE,105,/boxscores/201812050CLE.html,Quicken Loans Arena,19432.0,,2019,0,-24,2:06
201812050ORL,2018-12-05,7:00p,Denver Nuggets,DEN,124,Orlando Magic,ORL,118,/boxscores/201812050ORL.html,Amway Center,16636.0,OT,2019,0,-6,2:26
201812050ATL,2018-12-05,7:30p,Washington Wizards,WAS,131,Atlanta Hawks,ATL,117,/boxscores/201812050ATL.html,State Farm Arena,12551.0,,2019,0,-14,2:21
201812050BRK,2018-12-05,7:30p,Oklahoma City Thunder,OKC,114,Brooklyn Nets,BRK,112,/boxscores/201812050BRK.html,Barclays Center,13161.0,,2019,0,-2,2:25
201812050MEM,2018-12-05,8:00p,Los Angeles Clippers,LAC,86,Memphis Grizzlies,MEM,96,/boxscores/201812050MEM.html,FedEx Forum,14144.0,,2019,1,10,2:15
201812050MIL,2018-12-05,8:00p,Detroit Pistons,DET,92,Milwaukee Bucks,MIL,115,/boxscores/201812050MIL.html,Fiserv Forum,16541.0,,2019,1,23,2:12
201812050MIN,2018-12-05,8:00p,Charlotte Hornets,CHO,104,Minnesota Timberwolves,MIN,121,/boxscores/201812050MIN.html,Target Center,11248.0,,2019,1,17,2:05
201812050NOP,2018-12-05,8:00p,Dallas Mavericks,DAL,106,New Orleans Pelicans,NOP,132,/boxscores/201812050NOP.html,Smoothie King Center,14810.0,,2019,1,26,2:03
201812050TOR,2018-12-05,8:00p,Philadelphia 76ers,PHI,102,Toronto Raptors,TOR,113,/boxscores/201812050TOR.html,Scotiabank Arena,19800.0,,2019,1,11,2:17
201812050LAL,2018-12-05,10:30p,San Antonio Spurs,SAS,113,Los Angeles Lakers,LAL,121,/boxscores/201812050LAL.html,STAPLES Center,18997.0,,2019,1,8,2:25
201812060BOS,2018-12-06,8:00p,New York Knicks,NYK,100,Boston Celtics,BOS,128,/boxscores/201812060BOS.html,TD Garden,18624.0,,2019,1,28,2:10
201812060POR,2018-12-06,10:00p,Phoenix Suns,PHO,86,Portland Trail Blazers,POR,108,/boxscores/201812060POR.html,Moda Center,19001.0,,2019,1,22,2:03
201812060UTA,2018-12-06,10:30p,Houston Rockets,HOU,91,Utah Jazz,UTA,118,/boxscores/201812060UTA.html,Vivint Smart Home Arena,18306.0,,2019,1,27,2:14
201812070CHO,2018-12-07,7:00p,Denver Nuggets,DEN,107,Charlotte Hornets,CHO,113,/boxscores/201812070CHO.html,Spectrum Center,13755.0,,2019,1,6,2:18
201812070DET,2018-12-07,7:00p,Philadelphia 76ers,PHI,117,Detroit Pistons,DET,111,/boxscores/201812070DET.html,Little Caesars Arena,15680.0,,2019,0,-6,2:33
201812070ORL,2018-12-07,7:00p,Indiana Pacers,IND,112,Orlando Magic,ORL,90,/boxscores/201812070ORL.html,Amway Center,17214.0,,2019,0,-22,1:59
201812070BRK,2018-12-07,7:30p,Toronto Raptors,TOR,105,Brooklyn Nets,BRK,106,/boxscores/201812070BRK.html,Barclays Center,14035.0,OT,2019,1,1,2:21
201812070CLE,2018-12-07,7:30p,Sacramento Kings,SAC,129,Cleveland Cavaliers,CLE,110,/boxscores/201812070CLE.html,Quicken Loans Arena,19432.0,,2019,0,-19,2:04
201812070CHI,2018-12-07,8:00p,Oklahoma City Thunder,OKC,112,Chicago Bulls,CHI,114,/boxscores/201812070CHI.html,United Center,19842.0,,2019,1,2,2:14
201812070NOP,2018-12-07,8:00p,Memphis Grizzlies,MEM,107,New Orleans Pelicans,NOP,103,/boxscores/201812070NOP.html,Smoothie King Center,18447.0,,2019,0,-4,2:16
201812070SAS,2018-12-07,8:30p,Los Angeles Lakers,LAL,120,San Antonio Spurs,SAS,133,/boxscores/201812070SAS.html,AT&T Center,18354.0,,2019,1,13,2:13
201812070PHO,2018-12-07,9:00p,Miami Heat,MIA,115,Phoenix Suns,PHO,98,/boxscores/201812070PHO.html,Talking Stick Resort Arena,14273.0,,2019,0,-17,2:04
201812070MIL,2018-12-07,9:30p,Golden State Warriors,GSW,105,Milwaukee Bucks,MIL,95,/boxscores/201812070MIL.html,Fiserv Forum,17852.0,,2019,0,-10,2:12
201812080DAL,2018-12-08,6:00p,Houston Rockets,HOU,104,Dallas Mavericks,DAL,107,/boxscores/201812080DAL.html,American Airlines Center,20254.0,,2019,1,3,2:09
201812080IND,2018-12-08,7:00p,Sacramento Kings,SAC,97,Indiana Pacers,IND,107,/boxscores/201812080IND.html,Bankers Life Fieldhouse,16867.0,,2019,1,10,2:10
201812080ATL,2018-12-08,7:30p,Denver Nuggets,DEN,98,Atlanta Hawks,ATL,106,/boxscores/201812080ATL.html,State Farm Arena,14409.0,,2019,1,8,2:13
201812080CLE,2018-12-08,7:30p,Washington Wizards,WAS,101,Cleveland Cavaliers,CLE,116,/boxscores/201812080CLE.html,Quicken Loans Arena,19432.0,,2019,1,15,1:57
201812080NYK,2018-12-08,7:30p,Brooklyn Nets,BRK,112,New York Knicks,NYK,104,/boxscores/201812080NYK.html,Madison Square Garden (IV),18662.0,,2019,0,-8,2:17
201812080CHI,2018-12-08,8:00p,Boston Celtics,BOS,133,Chicago Bulls,CHI,77,/boxscores/201812080CHI.html,United Center,20923.0,,2019,0,-56,1:57
201812080MEM,2018-12-08,8:00p,Los Angeles Lakers,LAL,111,Memphis Grizzlies,MEM,88,/boxscores/201812080MEM.html,FedEx Forum,17794.0,,2019,0,-23,2:05
201812080POR,2018-12-08,10:00p,Minnesota Timberwolves,MIN,105,Portland Trail Blazers,POR,113,/boxscores/201812080POR.html,Moda Center,19359.0,,2019,1,8,2:11
201812080LAC,2018-12-08,10:30p,Miami Heat,MIA,121,Los Angeles Clippers,LAC,98,/boxscores/201812080LAC.html,STAPLES Center,17113.0,,2019,0,-23,2:19
201812090DET,2018-12-09,3:30p,New Orleans Pelicans,NOP,116,Detroit Pistons,DET,108,/boxscores/201812090DET.html,Little Caesars Arena,14705.0,,2019,0,-8,2:09
201812090TOR,2018-12-09,6:00p,Milwaukee Bucks,MIL,104,Toronto Raptors,TOR,99,/boxscores/201812090TOR.html,Scotiabank Arena,19800.0,,2019,0,-5,2:09
201812090SAS,2018-12-09,7:00p,Utah Jazz,UTA,97,San Antonio Spurs,SAS,110,/boxscores/201812090SAS.html,AT&T Center,17834.0,,2019,1,13,2:01
201812090NYK,2018-12-09,7:30p,Charlotte Hornets,CHO,119,New York Knicks,NYK,107,/boxscores/201812090NYK.html,Madison Square Garden (IV),18602.0,,2019,0,-12,2:06
201812100IND,2018-12-10,7:00p,Washington Wizards,WAS,101,Indiana Pacers,IND,109,/boxscores/201812100IND.html,Bankers Life Fieldhouse,14645.0,,2019,1,8,2:16
201812100PHI,2018-12-10,7:00p,Detroit Pistons,DET,102,Philadelphia 76ers,PHI,116,/boxscores/201812100PHI.html,Wells Fargo Center,20199.0,,2019,1,14,2:12
201812100BOS,2018-12-10,7:30p,New Orleans Pelicans,NOP,100,Boston Celtics,BOS,113,/boxscores/201812100BOS.html,TD Garden,18624.0,,2019,1,13,2:03
201812100CHI,2018-12-10,8:00p,Sacramento Kings,SAC,108,Chicago Bulls,CHI,89,/boxscores/201812100CHI.html,United Center,18164.0,,2019,0,-19,2:01
201812100MIL,2018-12-10,8:00p,Cleveland Cavaliers,CLE,92,Milwaukee Bucks,MIL,108,/boxscores/201812100MIL.html,Fiserv Forum,17155.0,,2019,1,16,1:58
201812100OKC,2018-12-10,8:00p,Utah Jazz,UTA,113,Oklahoma City Thunder,OKC,122,/boxscores/201812100OKC.html,Chesapeake Energy Arena,18203.0,,2019,1,9,2:15
201812100DAL,2018-12-10,8:30p,Orlando Magic,ORL,76,Dallas Mavericks,DAL,101,/boxscores/201812100DAL.html,American Airlines Center,19334.0,,2019,1,25,1:55
201812100DEN,2018-12-10,9:00p,Memphis Grizzlies,MEM,99,Denver Nuggets,DEN,105,/boxscores/201812100DEN.html,Pepsi Center,15278.0,,2019,1,6,2:09
201812100PHO,2018-12-10,9:00p,Los Angeles Clippers,LAC,123,Phoenix Suns,PHO,119,/boxscores/201812100PHO.html,Talking Stick Resort Arena,12088.0,OT,2019,0,-4,2:36
201812100GSW,2018-12-10,10:30p,Minnesota Timberwolves,MIN,108,Golden State Warriors,GSW,116,/boxscores/201812100GSW.html,Oracle Arena,19596.0,,2019,1,8,2:12
201812100LAL,2018-12-10,10:30p,Miami Heat,MIA,105,Los Angeles Lakers,LAL,108,/boxscores/201812100LAL.html,STAPLES Center,18997.0,,2019,1,3,2:08
201812110HOU,2018-12-11,8:00p,Portland Trail Blazers,POR,104,Houston Rockets,HOU,111,/boxscores/201812110HOU.html,Toyota Center,18055.0,,2019,1,7,2:07
201812110SAS,2018-12-11,8:30p,Phoenix Suns,PHO,86,San Antonio Spurs,SAS,111,/boxscores/201812110SAS.html,AT&T Center,17676.0,,2019,1,25,2:01
201812110LAC,2018-12-11,10:30p,Toronto Raptors,TOR,123,Los Angeles Clippers,LAC,99,/boxscores/201812110LAC.html,STAPLES Center,17812.0,,2019,0,-24,2:00
201812120CHO,2018-12-12,7:00p,Detroit Pistons,DET,107,Charlotte Hornets,CHO,108,/boxscores/201812120CHO.html,Spectrum Center,13997.0,,2019,1,1,2:23
201812120CLE,2018-12-12,7:00p,New York Knicks,NYK,106,Cleveland Cavaliers,CLE,113,/boxscores/201812120CLE.html,Quicken Loans Arena,19432.0,,2019,1,7,2:10
201812120IND,2018-12-12,7:00p,Milwaukee Bucks,MIL,97,Indiana Pacers,IND,113,/boxscores/201812120IND.html,Bankers Life Fieldhouse,17070.0,,2019,1,16,2:05
201812120PHI,2018-12-12,7:00p,Brooklyn Nets,BRK,127,Philadelphia 76ers,PHI,124,/boxscores/201812120PHI.html,Wells Fargo Center,20376.0,,2019,0,-3,2:24
201812120WAS,2018-12-12,7:00p,Boston Celtics,BOS,130,Washington Wizards,WAS,125,/boxscores/201812120WAS.html,Capital One Arena,20409.0,OT,2019,0,-5,2:30
201812120MEM,2018-12-12,8:00p,Portland Trail Blazers,POR,83,Memphis Grizzlies,MEM,92,/boxscores/201812120MEM.html,FedEx Forum,16282.0,,2019,1,9,2:07
201812120NOP,2018-12-12,8:00p,Oklahoma City Thunder,OKC,114,New Orleans Pelicans,NOP,118,/boxscores/201812120NOP.html,Smoothie King Center,14450.0,,2019,1,4,2:28
201812120DAL,2018-12-12,8:30p,Atlanta Hawks,ATL,107,Dallas Mavericks,DAL,114,/boxscores/201812120DAL.html,American Airlines Center,19643.0,,2019,1,7,2:19
201812120UTA,2018-12-12,9:00p,Miami Heat,MIA,84,Utah Jazz,UTA,111,/boxscores/201812120UTA.html,Vivint Smart Home Arena,18306.0,,2019,1,27,2:03
201812120SAC,2018-12-12,10:00p,Minnesota Timberwolves,MIN,130,Sacramento Kings,SAC,141,/boxscores/201812120SAC.html,Golden 1 Center,15770.0,,2019,1,11,2:21
201812120GSW,2018-12-12,10:30p,Toronto Raptors,TOR,113,Golden State Warriors,GSW,93,/boxscores/201812120GSW.html,Oracle Arena,19596.0,,2019,0,-20,2:08
201812130HOU,2018-12-13,8:00p,Los Angeles Lakers,LAL,111,Houston Rockets,HOU,126,/boxscores/201812130HOU.html,Toyota Center,18055.0,,2019,1,15,2:21
201812130SAS,2018-12-13,8:30p,Los Angeles Clippers,LAC,87,San Antonio Spurs,SAS,125,/boxscores/201812130SAS.html,AT&T Center,18354.0,,2019,1,38,2:09
201812130ORL,2018-12-13,9:30p,Chicago Bulls,CHI,91,Orlando Magic,ORL,97,/boxscores/201812130ORL.html,Mexico City Arena,20201.0,,2019,1,6,2:16
201812130PHO,2018-12-13,10:30p,Dallas Mavericks,DAL,89,Phoenix Suns,PHO,99,/boxscores/201812130PHO.html,Talking Stick Resort Arena,13265.0,,2019,1,10,2:17
201812140BOS,2018-12-14,7:00p,Atlanta Hawks,ATL,108,Boston Celtics,BOS,129,/boxscores/201812140BOS.html,TD Garden,18624.0,,2019,1,21,2:10
201812140CHO,2018-12-14,7:00p,New York Knicks,NYK,126,Charlotte Hornets,CHO,124,/boxscores/201812140CHO.html,Spectrum Center,17622.0,OT,2019,0,-2,2:25
201812140BRK,2018-12-14,7:30p,Washington Wizards,WAS,118,Brooklyn Nets,BRK,125,/boxscores/201812140BRK.html,Barclays Center,13232.0,,2019,1,7,2:08
201812140CLE,2018-12-14,7:30p,Milwaukee Bucks,MIL,114,Cleveland Cavaliers,CLE,102,/boxscores/201812140CLE.html,Quicken Loans Arena,19432.0,,2019,0,-12,2:16
201812140PHI,2018-12-14,7:30p,Indiana Pacers,IND,113,Philadelphia 76ers,PHI,101,/boxscores/201812140PHI.html,Wells Fargo Center,20337.0,,2019,0,-12,2:23
201812140MEM,2018-12-14,8:00p,Miami Heat,MIA,100,Memphis Grizzlies,MEM,97,/boxscores/201812140MEM.html,FedEx Forum,16313.0,,2019,0,-3,2:17
201812140DEN,2018-12-14,10:00p,Oklahoma City Thunder,OKC,98,Denver Nuggets,DEN,109,/boxscores/201812140DEN.html,Pepsi Center,19520.0,,2019,1,11,2:21
201812140POR,2018-12-14,10:00p,Toronto Raptors,TOR,122,Portland Trail Blazers,POR,128,/boxscores/201812140POR.html,Moda Center,19458.0,,2019,1,6,2:12
201812140SAC,2018-12-14,10:00p,Golden State Warriors,GSW,130,Sacramento Kings,SAC,125,/boxscores/201812140SAC.html,Golden 1 Center,17583.0,,2019,0,-5,2:17
201812150ORL,2018-12-15,5:00p,Utah Jazz,UTA,89,Orlando Magic,ORL,96,/boxscores/201812150ORL.html,Mexico City Arena,20011.0,,2019,1,7,2:13
201812150CHO,2018-12-15,7:00p,Los Angeles Lakers,LAL,128,Charlotte Hornets,CHO,100,/boxscores/201812150CHO.html,Spectrum Center,19641.0,,2019,0,-28,2:03
201812150DET,2018-12-15,7:00p,Boston Celtics,BOS,104,Detroit Pistons,DET,113,/boxscores/201812150DET.html,Little Caesars Arena,17078.0,,2019,1,9,2:19
201812150MEM,2018-12-15,8:00p,Houston Rockets,HOU,105,Memphis Grizzlies,MEM,97,/boxscores/201812150MEM.html,FedEx Forum,16777.0,,2019,0,-8,2:05
201812150SAS,2018-12-15,8:30p,Chicago Bulls,CHI,98,San Antonio Spurs,SAS,93,/boxscores/201812150SAS.html,AT&T Center,18354.0,,2019,0,-5,2:14
201812150OKC,2018-12-15,9:00p,Los Angeles Clippers,LAC,104,Oklahoma City Thunder,OKC,110,/boxscores/201812150OKC.html,Chesapeake Energy Arena,18203.0,,2019,1,6,2:17
201812150PHO,2018-12-15,9:00p,Minnesota Timberwolves,MIN,99,Phoenix Suns,PHO,107,/boxscores/201812150PHO.html,Talking Stick Resort Arena,14244.0,,2019,1,8,2:13
201812160BRK,2018-12-16,3:00p,Atlanta Hawks,ATL,127,Brooklyn Nets,BRK,144,/boxscores/201812160BRK.html,Barclays Center,13955.0,,2019,1,17,2:11
201812160CLE,2018-12-16,3:30p,Philadelphia 76ers,PHI,128,Cleveland Cavaliers,CLE,105,/boxscores/201812160CLE.html,Quicken Loans Arena,19432.0,,2019,0,-23,2:05
201812160IND,2018-12-16,5:00p,New York Knicks,NYK,99,Indiana Pacers,IND,110,/boxscores/201812160IND.html,Bankers Life Fieldhouse,16646.0,,2019,1,11,2:09
201812160WAS,2018-12-16,6:00p,Los Angeles Lakers,LAL,110,Washington Wizards,WAS,128,/boxscores/201812160WAS.html,Capital One Arena,20409.0,,2019,1,18,2:04
201812160DAL,2018-12-16,7:00p,Sacramento Kings,SAC,120,Dallas Mavericks,DAL,113,/boxscores/201812160DAL.html,American Airlines Center,19935.0,,2019,0,-7,2:15
201812160NOP,2018-12-16,7:00p,Miami Heat,MIA,102,New Orleans Pelicans,NOP,96,/boxscores/201812160NOP.html,Smoothie King Center,15535.0,,2019,0,-6,2:15
201812160DEN,2018-12-16,8:00p,Toronto Raptors,TOR,86,Denver Nuggets,DEN,95,/boxscores/201812160DEN.html,Pepsi Center,19520.0,,2019,1,9,2:09
201812170DET,2018-12-17,7:00p,Milwaukee Bucks,MIL,107,Detroit Pistons,DET,104,/boxscores/201812170DET.html,Little Caesars Arena,15051.0,,2019,0,-3,2:11
201812170NYK,2018-12-17,7:30p,Phoenix Suns,PHO,128,New York Knicks,NYK,110,/boxscores/201812170NYK.html,Madison Square Garden (IV),18437.0,,2019,0,-18,2:09
201812170HOU,2018-12-17,8:00p,Utah Jazz,UTA,97,Houston Rockets,HOU,102,/boxscores/201812170HOU.html,Toyota Center,18055.0,,2019,1,5,2:17
201812170MIN,2018-12-17,8:00p,Sacramento Kings,SAC,105,Minnesota Timberwolves,MIN,132,/boxscores/201812170MIN.html,Target Center,12417.0,,2019,1,27,2:09
201812170OKC,2018-12-17,8:00p,Chicago Bulls,CHI,96,Oklahoma City Thunder,OKC,121,/boxscores/201812170OKC.html,Chesapeake Energy Arena,18203.0,,2019,1,25,2:22
201812170SAS,2018-12-17,8:30p,Philadelphia 76ers,PHI,96,San Antonio Spurs,SAS,123,/boxscores/201812170SAS.html,AT&T Center,17486.0,,2019,1,27,2:03
201812170GSW,2018-12-17,10:30p,Memphis Grizzlies,MEM,93,Golden State Warriors,GSW,110,/boxscores/201812170GSW.html,Oracle Arena,19596.0,,2019,1,17,2:01
201812170LAC,2018-12-17,10:30p,Portland Trail Blazers,POR,131,Los Angeles Clippers,LAC,127,/boxscores/201812170LAC.html,STAPLES Center,16030.0,,2019,0,-4,2:25
201812180IND,2018-12-18,7:00p,Cleveland Cavaliers,CLE,92,Indiana Pacers,IND,91,/boxscores/201812180IND.html,Bankers Life Fieldhouse,15630.0,,2019,0,-1,2:02
201812180ATL,2018-12-18,7:30p,Washington Wizards,WAS,110,Atlanta Hawks,ATL,118,/boxscores/201812180ATL.html,State Farm Arena,16489.0,,2019,1,8,2:29
201812180BRK,2018-12-18,7:30p,Los Angeles Lakers,LAL,110,Brooklyn Nets,BRK,115,/boxscores/201812180BRK.html,Barclays Center,17732.0,,2019,1,5,2:14
201812180DEN,2018-12-18,9:00p,Dallas Mavericks,DAL,118,Denver Nuggets,DEN,126,/boxscores/201812180DEN.html,Pepsi Center,15764.0,,2019,1,8,2:18
201812190CHO,2018-12-19,7:00p,Cleveland Cavaliers,CLE,99,Charlotte Hornets,CHO,110,/boxscores/201812190CHO.html,Spectrum Center,15179.0,,2019,1,11,1:59
201812190ORL,2018-12-19,7:00p,San Antonio Spurs,SAS,129,Orlando Magic,ORL,90,/boxscores/201812190ORL.html,Amway Center,17138.0,,2019,0,-39,1:57
201812190PHI,2018-12-19,7:00p,New York Knicks,NYK,109,Philadelphia 76ers,PHI,131,/boxscores/201812190PHI.html,Wells Fargo Center,20424.0,,2019,1,22,2:09
201812190BOS,2018-12-19,7:30p,Phoenix Suns,PHO,111,Boston Celtics,BOS,103,/boxscores/201812190BOS.html,TD Garden,18624.0,,2019,0,-8,2:05
201812190TOR,2018-12-19,7:30p,Indiana Pacers,IND,96,Toronto Raptors,TOR,99,/boxscores/201812190TOR.html,Scotiabank Arena,19800.0,,2019,1,3,2:16
201812190CHI,2018-12-19,8:00p,Brooklyn Nets,BRK,96,Chicago Bulls,CHI,93,/boxscores/201812190CHI.html,United Center,18065.0,,2019,0,-3,2:08
201812190HOU,2018-12-19,8:00p,Washington Wizards,WAS,118,Houston Rockets,HOU,136,/boxscores/201812190HOU.html,Toyota Center,18055.0,,2019,1,18,2:03
201812190MIL,2018-12-19,8:00p,New Orleans Pelicans,NOP,115,Milwaukee Bucks,MIL,123,/boxscores/201812190MIL.html,Fiserv Forum,17341.0,,2019,1,8,2:10
201812190MIN,2018-12-19,8:00p,Detroit Pistons,DET,129,Minnesota Timberwolves,MIN,123,/boxscores/201812190MIN.html,Target Center,15883.0,OT,2019,0,-6,2:45
201812190UTA,2018-12-19,9:00p,Golden State Warriors,GSW,103,Utah Jazz,UTA,108,/boxscores/201812190UTA.html,Vivint Smart Home Arena,18306.0,,2019,1,5,2:11
201812190POR,2018-12-19,10:00p,Memphis Grizzlies,MEM,92,Portland Trail Blazers,POR,99,/boxscores/201812190POR.html,Moda Center,19412.0,,2019,1,7,2:05
201812190SAC,2018-12-19,10:00p,Oklahoma City Thunder,OKC,132,Sacramento Kings,SAC,113,/boxscores/201812190SAC.html,Golden 1 Center,17583.0,,2019,0,-19,2:09
201812200MIA,2018-12-20,8:00p,Houston Rockets,HOU,99,Miami Heat,MIA,101,/boxscores/201812200MIA.html,AmericanAirlines Arena,19600.0,,2019,1,2,2:25
201812200LAC,2018-12-20,10:30p,Dallas Mavericks,DAL,121,Los Angeles Clippers,LAC,125,/boxscores/201812200LAC.html,STAPLES Center,17528.0,,2019,1,4,2:26
201812210CHO,2018-12-21,7:00p,Detroit Pistons,DET,86,Charlotte Hornets,CHO,98,/boxscores/201812210CHO.html,Spectrum Center,15812.0,,2019,1,12,2:15
201812210TOR,2018-12-21,7:00p,Cleveland Cavaliers,CLE,110,Toronto Raptors,TOR,126,/boxscores/201812210TOR.html,Scotiabank Arena,19800.0,,2019,1,16,2:12
201812210BRK,2018-12-21,7:30p,Indiana Pacers,IND,114,Brooklyn Nets,BRK,106,/boxscores/201812210BRK.html,Barclays Center,13302.0,,2019,0,-8,2:15
201812210NYK,2018-12-21,7:30p,Atlanta Hawks,ATL,114,New York Knicks,NYK,107,/boxscores/201812210NYK.html,Madison Square Garden (IV),19080.0,,2019,0,-7,2:14
201812210BOS,2018-12-21,8:00p,Milwaukee Bucks,MIL,120,Boston Celtics,BOS,107,/boxscores/201812210BOS.html,TD Garden,18624.0,,2019,0,-13,2:17
201812210CHI,2018-12-21,8:00p,Orlando Magic,ORL,80,Chicago Bulls,CHI,90,/boxscores/201812210CHI.html,United Center,20436.0,,2019,1,10,2:10
201812210SAS,2018-12-21,8:30p,Minnesota Timberwolves,MIN,98,San Antonio Spurs,SAS,124,/boxscores/201812210SAS.html,AT&T Center,17708.0,,2019,1,26,2:06
201812210POR,2018-12-21,10:00p,Utah Jazz,UTA,120,Portland Trail Blazers,POR,90,/boxscores/201812210POR.html,Moda Center,19127.0,,2019,0,-30,2:00
201812210SAC,2018-12-21,10:00p,Memphis Grizzlies,MEM,99,Sacramento Kings,SAC,102,/boxscores/201812210SAC.html,Golden 1 Center,16369.0,,2019,1,3,2:15
201812210LAL,2018-12-21,10:30p,New Orleans Pelicans,NOP,104,Los Angeles Lakers,LAL,112,/boxscores/201812210LAL.html,STAPLES Center,18997.0,,2019,1,8,2:20
201812220LAC,2018-12-22,5:00p,Denver Nuggets,DEN,111,Los Angeles Clippers,LAC,132,/boxscores/201812220LAC.html,STAPLES Center,16571.0,,2019,1,21,2:07
201812220WAS,2018-12-22,7:00p,Phoenix Suns,PHO,146,Washington Wizards,WAS,149,/boxscores/201812220WAS.html,Capital One Arena,16571.0,3OT,2019,1,3,3:04
201812220PHI,2018-12-22,7:30p,Toronto Raptors,TOR,101,Philadelphia 76ers,PHI,126,/boxscores/201812220PHI.html,Wells Fargo Center,20691.0,,2019,1,25,2:12
201812220HOU,2018-12-22,8:00p,San Antonio Spurs,SAS,101,Houston Rockets,HOU,108,/boxscores/201812220HOU.html,Toyota Center,18055.0,,2019,1,7,2:01
201812220MIA,2018-12-22,8:00p,Milwaukee Bucks,MIL,87,Miami Heat,MIA,94,/boxscores/201812220MIA.html,AmericanAirlines Arena,19600.0,,2019,1,7,2:09
201812220GSW,2018-12-22,8:30p,Dallas Mavericks,DAL,116,Golden State Warriors,GSW,120,/boxscores/201812220GSW.html,Oracle Arena,19596.0,,2019,1,4,2:11
201812220UTA,2018-12-22,9:00p,Oklahoma City Thunder,OKC,107,Utah Jazz,UTA,106,/boxscores/201812220UTA.html,Vivint Smart Home Arena,18306.0,,2019,0,-1,2:11
201812230DET,2018-12-23,4:00p,Atlanta Hawks,ATL,98,Detroit Pistons,DET,95,/boxscores/201812230DET.html,Little Caesars Arena,16532.0,,2019,0,-3,2:23
201812230IND,2018-12-23,5:00p,Washington Wizards,WAS,89,Indiana Pacers,IND,105,/boxscores/201812230IND.html,Bankers Life Fieldhouse,17923.0,,2019,1,16,2:08
201812230BOS,2018-12-23,6:00p,Charlotte Hornets,CHO,103,Boston Celtics,BOS,119,/boxscores/201812230BOS.html,TD Garden,18624.0,,2019,1,16,2:03
201812230BRK,2018-12-23,6:00p,Phoenix Suns,PHO,103,Brooklyn Nets,BRK,111,/boxscores/201812230BRK.html,Barclays Center,15310.0,,2019,1,8,2:04
201812230CLE,2018-12-23,6:00p,Chicago Bulls,CHI,112,Cleveland Cavaliers,CLE,92,/boxscores/201812230CLE.html,Quicken Loans Arena,19432.0,,2019,0,-20,2:04
201812230ORL,2018-12-23,6:00p,Miami Heat,MIA,115,Orlando Magic,ORL,91,/boxscores/201812230ORL.html,Amway Center,18846.0,,2019,0,-24,2:17
201812230SAC,2018-12-23,6:00p,New Orleans Pelicans,NOP,117,Sacramento Kings,SAC,122,/boxscores/201812230SAC.html,Golden 1 Center,16643.0,,2019,1,5,2:18
201812230OKC,2018-12-23,8:00p,Minnesota Timberwolves,MIN,114,Oklahoma City Thunder,OKC,112,/boxscores/201812230OKC.html,Chesapeake Energy Arena,18203.0,,2019,0,-2,2:26
201812230GSW,2018-12-23,8:30p,Los Angeles Clippers,LAC,127,Golden State Warriors,GSW,129,/boxscores/201812230GSW.html,Oracle Arena,19596.0,,2019,1,2,2:22
201812230POR,2018-12-23,9:00p,Dallas Mavericks,DAL,118,Portland Trail Blazers,POR,121,/boxscores/201812230POR.html,Moda Center,19707.0,OT,2019,1,3,2:26
201812230LAL,2018-12-23,9:30p,Memphis Grizzlies,MEM,107,Los Angeles Lakers,LAL,99,/boxscores/201812230LAL.html,STAPLES Center,18997.0,,2019,0,-8,2:10
201812250NYK,2018-12-25,12:00p,Milwaukee Bucks,MIL,109,New York Knicks,NYK,95,/boxscores/201812250NYK.html,Madison Square Garden (IV),19812.0,,2019,0,-14,2:11
201812250HOU,2018-12-25,3:00p,Oklahoma City Thunder,OKC,109,Houston Rockets,HOU,113,/boxscores/201812250HOU.html,Toyota Center,18055.0,,2019,1,4,2:16
201812250BOS,2018-12-25,5:30p,Philadelphia 76ers,PHI,114,Boston Celtics,BOS,121,/boxscores/201812250BOS.html,TD Garden,18624.0,OT,2019,1,7,2:28
201812250GSW,2018-12-25,8:00p,Los Angeles Lakers,LAL,127,Golden State Warriors,GSW,101,/boxscores/201812250GSW.html,Oracle Arena,19596.0,,2019,0,-26,2:21
201812250UTA,2018-12-25,10:30p,Portland Trail Blazers,POR,96,Utah Jazz,UTA,117,/boxscores/201812250UTA.html,Vivint Smart Home Arena,18306.0,,2019,1,21,2:14
