player,G,MP,FG,FGA,FG_Pct,3P,3PA,3P_Pct,2P,2PA,2P_Pct,FT,FTA,FT_Pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Stat_Type,Tm_ID,Season_End_Year
Team,82.0,19755.0,3429.0,7331.0,0.468,1153.0,3151.0,0.366,2276.0,4180.0,0.544,1459.0,1881.0,0.776,840.0,2990.0,3830.0,1960.0,623.0,326.0,1100.0,1494.0,9470.0,Team_Totals,MIL,2022
Team/G,,240.9,41.8,89.4,0.468,14.1,38.4,0.366,27.8,51.0,0.544,17.8,22.9,0.776,10.2,36.5,46.7,23.9,7.6,4.0,13.4,18.2,115.5,Team_Per_Game,MIL,2022
Team,82.0,19805.0,3230.0,6932.0,0.466,950.0,2608.0,0.364,2280.0,4324.0,0.527,1605.0,1955.0,0.821,700.0,2770.0,3470.0,1945.0,633.0,435.0,1027.0,1590.0,9015.0,Team_Totals,PHI,2022
Team/G,,241.5,39.4,84.5,0.466,11.6,31.8,0.364,27.8,52.7,0.527,19.6,23.8,0.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,19.4,109.9,Team_Per_Game,PHI,2022
Team,82.0,19855.0,3332.0,7489.0,0.445,979.0,2808.0,0.349,2353.0,4681.0,0.503,1327.0,1749.0,0.759,1095.0,2622.0,3717.0,1809.0,738.0,376.0,1021.0,1607.0,8970.0,Team_Totals,TOR,2022
Team/G,,242.1,40.6,91.3,0.445,11.9,34.2,0.349,28.7,57.1,0.503,16.2,21.3,0.759,13.4,32.0,45.3,22.1,9.0,4.6,12.5,19.6,109.4,Team_Per_Game,TOR,2022
Team,82.0,19730.0,3422.0,7127.0,0.48,872.0,2364.0,0.369,2550.0,4763.0,0.535,1436.0,1766.0,0.813,711.0,2760.0,3471.0,1958.0,585.0,336.0,1053.0,1540.0,9152.0,Team_Totals,CHI,2022
Team/G,,240.6,41.7,86.9,0.48,10.6,28.8,0.369,31.1,58.1,0.535,17.5,21.5,0.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,18.8,111.6,Team_Per_Game,CHI,2022
Team,82.0,19755.0,3442.0,7251.0,0.475,940.0,2602.0,0.361,2502.0,4649.0,0.538,1434.0,1781.0,0.805,844.0,2796.0,3640.0,2071.0,582.0,448.0,1153.0,1670.0,9258.0,Team_Totals,BRK,2022
Team/G,,240.9,42.0,88.4,0.475,11.5,31.7,0.361,30.5,56.7,0.538,17.5,21.7,0.805,10.3,34.1,44.4,25.3,7.1,5.5,14.1,20.4,112.9,Team_Per_Game,BRK,2022
Team,82.0,19730.0,3255.0,6940.0,0.469,953.0,2686.0,0.355,2302.0,4254.0,0.541,1376.0,1810.0,0.76,837.0,2786.0,3623.0,2064.0,580.0,343.0,1181.0,1433.0,8839.0,Team_Totals,CLE,2022
Team/G,,240.6,39.7,84.6,0.469,11.6,32.8,0.355,28.1,51.9,0.541,16.8,22.1,0.76,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,107.8,Team_Per_Game,CLE,2022
Team,82.0,19705.0,3401.0,7241.0,0.47,1056.0,2821.0,0.374,2345.0,4420.0,0.531,1485.0,1829.0,0.812,823.0,2783.0,3606.0,2017.0,587.0,348.0,972.0,1534.0,9343.0,Team_Totals,ATL,2022
Team/G,,240.3,41.5,88.3,0.47,12.9,34.4,0.374,28.6,53.9,0.531,18.1,22.3,0.812,10.0,33.9,44.0,24.6,7.2,4.2,11.9,18.7,113.9,Team_Per_Game,ATL,2022
Team,82.0,19880.0,3508.0,7497.0,0.468,1143.0,3130.0,0.365,2365.0,4367.0,0.542,1298.0,1753.0,0.74,888.0,2767.0,3655.0,2302.0,707.0,402.0,1087.0,1629.0,9457.0,Team_Totals,CHO,2022
Team/G,,242.4,42.8,91.4,0.468,13.9,38.2,0.365,28.8,53.3,0.542,15.8,21.4,0.74,10.8,33.7,44.6,28.1,8.6,4.9,13.3,19.9,115.3,Team_Per_Game,CHO,2022
Team,82.0,19780.0,3088.0,7069.0,0.437,1082.0,3029.0,0.357,2006.0,4040.0,0.497,1473.0,1980.0,0.744,941.0,2841.0,3782.0,1793.0,570.0,399.0,1087.0,1672.0,8731.0,Team_Totals,NYK,2022
Team/G,,241.2,37.7,86.2,0.437,13.2,36.9,0.357,24.5,49.3,0.497,18.0,24.1,0.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,20.4,106.5,Team_Per_Game,NYK,2022
Team,82.0,19830.0,3327.0,7056.0,0.472,860.0,2512.0,0.342,2467.0,4544.0,0.543,1393.0,1778.0,0.783,737.0,2798.0,3535.0,2052.0,522.0,406.0,1077.0,1545.0,8907.0,Team_Totals,WAS,2022
Team/G,,241.8,40.6,86.0,0.472,10.5,30.6,0.342,30.1,55.4,0.543,17.0,21.7,0.783,9.0,34.1,43.1,25.0,6.4,5.0,13.1,18.8,108.6,Team_Per_Game,WAS,2022
Team,82.0,19880.0,3398.0,7338.0,0.463,997.0,2899.0,0.344,2401.0,4439.0,0.541,1347.0,1754.0,0.768,925.0,2671.0,3596.0,2081.0,582.0,457.0,1183.0,1675.0,9140.0,Team_Totals,IND,2022
Team/G,,242.4,41.4,89.5,0.463,12.2,35.4,0.344,29.3,54.1,0.541,16.4,21.4,0.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,20.4,111.5,Team_Per_Game,IND,2022
Team,82.0,19780.0,3129.0,7267.0,0.431,925.0,2838.0,0.326,2204.0,4429.0,0.498,1413.0,1806.0,0.782,900.0,2625.0,3525.0,1924.0,630.0,393.0,1163.0,1799.0,8596.0,Team_Totals,DET,2022
Team/G,,241.2,38.2,88.6,0.431,11.3,34.6,0.326,26.9,54.0,0.498,17.2,22.0,0.782,11.0,32.0,43.0,23.5,7.7,4.8,14.2,21.9,104.8,Team_Per_Game,DET,2022
Team,82.0,19780.0,3139.0,7240.0,0.434,999.0,3022.0,0.331,2140.0,4218.0,0.507,1270.0,1614.0,0.787,746.0,2885.0,3631.0,1947.0,555.0,367.0,1188.0,1612.0,8547.0,Team_Totals,ORL,2022
Team/G,,241.2,38.3,88.3,0.434,12.2,36.9,0.331,26.1,51.4,0.507,15.5,19.7,0.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,19.7,104.2,Team_Per_Game,ORL,2022
Team,82.0,19730.0,3581.0,7389.0,0.485,951.0,2616.0,0.364,2630.0,4773.0,0.551,1303.0,1635.0,0.797,801.0,2913.0,3714.0,2244.0,702.0,359.0,1060.0,1633.0,9416.0,Team_Totals,PHO,2022
Team/G,,240.6,43.7,90.1,0.485,11.6,31.9,0.364,32.1,58.2,0.551,15.9,19.9,0.797,9.8,35.5,45.3,27.4,8.6,4.4,12.9,19.9,114.8,Team_Per_Game,PHO,2022
Team,82.0,19780.0,3571.0,7739.0,0.461,945.0,2679.0,0.353,2626.0,5060.0,0.519,1393.0,1898.0,0.734,1159.0,2873.0,4032.0,2131.0,800.0,533.0,1082.0,1620.0,9480.0,Team_Totals,MEM,2022
Team/G,,241.2,43.5,94.4,0.461,11.5,32.7,0.353,32.0,61.7,0.519,17.0,23.1,0.734,14.1,35.0,49.2,26.0,9.8,6.5,13.2,19.8,115.6,Team_Per_Game,MEM,2022
Team,82.0,19730.0,3323.0,7087.0,0.469,1176.0,3231.0,0.364,2147.0,3856.0,0.557,1280.0,1665.0,0.769,800.0,2930.0,3730.0,2223.0,719.0,372.0,1221.0,1723.0,9102.0,Team_Totals,GSW,2022
Team/G,,240.6,40.5,86.4,0.469,14.3,39.4,0.364,26.2,47.0,0.557,15.6,20.3,0.769,9.8,35.7,45.5,27.1,8.8,4.5,14.9,21.0,111.0,Team_Per_Game,GSW,2022
Team,82.0,19755.0,3222.0,6982.0,0.461,1073.0,3063.0,0.35,2149.0,3919.0,0.548,1341.0,1739.0,0.771,759.0,2769.0,3528.0,1918.0,552.0,325.0,1025.0,1612.0,8858.0,Team_Totals,DAL,2022
Team/G,,240.9,39.3,85.1,0.461,13.1,37.4,0.35,26.2,47.8,0.548,16.4,21.2,0.771,9.3,33.8,43.0,23.4,6.7,4.0,12.5,19.7,108.0,Team_Per_Game,DAL,2022
Team,82.0,19730.0,3327.0,7067.0,0.471,1192.0,3308.0,0.36,2135.0,3759.0,0.568,1470.0,1916.0,0.767,884.0,2916.0,3800.0,1836.0,588.0,402.0,1149.0,1547.0,9316.0,Team_Totals,UTA,2022
Team/G,,240.6,40.6,86.2,0.471,14.5,40.3,0.36,26.0,45.8,0.568,17.9,23.4,0.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,18.9,113.6,Team_Per_Game,UTA,2022
Team,82.0,19805.0,3416.0,7079.0,0.483,1039.0,2944.0,0.353,2377.0,4135.0,0.575,1372.0,1725.0,0.795,752.0,2865.0,3617.0,2279.0,592.0,305.0,1189.0,1639.0,9243.0,Team_Totals,DEN,2022
Team/G,,241.5,41.7,86.3,0.483,12.7,35.9,0.353,29.0,50.4,0.575,16.7,21.0,0.795,9.2,34.9,44.1,27.8,7.2,3.7,14.5,20.0,112.7,Team_Per_Game,DEN,2022
Team,82.0,19780.0,3411.0,7458.0,0.457,1211.0,3386.0,0.358,2200.0,4072.0,0.54,1474.0,1894.0,0.778,921.0,2700.0,3621.0,2106.0,721.0,460.0,1175.0,1786.0,9507.0,Team_Totals,MIN,2022
Team/G,,241.2,41.6,91.0,0.457,14.8,41.3,0.358,26.8,49.7,0.54,18.0,23.1,0.778,11.2,32.9,44.2,25.7,8.8,5.6,14.3,21.8,115.9,Team_Per_Game,MIN,2022
Team,82.0,19780.0,3285.0,7170.0,0.458,1047.0,2802.0,0.374,2238.0,4368.0,0.512,1273.0,1606.0,0.793,747.0,2860.0,3607.0,1969.0,608.0,406.0,1126.0,1528.0,8890.0,Team_Totals,LAC,2022
Team/G,,241.2,40.1,87.4,0.458,12.8,34.2,0.374,27.3,53.3,0.512,15.5,19.6,0.793,9.1,34.9,44.0,24.0,7.4,5.0,13.7,18.6,108.4,Team_Per_Game,LAC,2022
Team,82.0,19755.0,3294.0,7212.0,0.457,873.0,2629.0,0.332,2421.0,4583.0,0.528,1501.0,1903.0,0.789,981.0,2726.0,3707.0,2047.0,680.0,328.0,1153.0,1612.0,8962.0,Team_Totals,NOP,2022
Team/G,,240.9,40.2,88.0,0.457,10.6,32.1,0.332,29.5,55.9,0.528,18.3,23.2,0.789,12.0,33.2,45.2,25.0,8.3,4.0,14.1,19.7,109.3,Team_Per_Game,NOP,2022
Team,82.0,19805.0,3546.0,7601.0,0.467,925.0,2626.0,0.352,2621.0,4975.0,0.527,1262.0,1673.0,0.754,901.0,2815.0,3716.0,2289.0,626.0,403.0,1043.0,1483.0,9279.0,Team_Totals,SAS,2022
Team/G,,241.5,43.2,92.7,0.467,11.3,32.0,0.352,32.0,60.7,0.527,15.4,20.4,0.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,18.1,113.2,Team_Per_Game,SAS,2022
Team,82.0,19980.0,3415.0,7279.0,0.469,982.0,2826.0,0.347,2433.0,4453.0,0.546,1380.0,1884.0,0.732,782.0,2826.0,3608.0,1968.0,626.0,425.0,1191.0,1654.0,9192.0,Team_Totals,LAL,2022
Team/G,,243.7,41.6,88.8,0.469,12.0,34.5,0.347,29.7,54.3,0.546,16.8,23.0,0.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,20.2,112.1,Team_Per_Game,LAL,2022
Team,82.0,19805.0,3321.0,7223.0,0.46,937.0,2722.0,0.344,2384.0,4501.0,0.53,1466.0,1908.0,0.768,784.0,2737.0,3521.0,1943.0,588.0,369.0,1156.0,1552.0,9045.0,Team_Totals,SAC,2022
Team/G,,241.5,40.5,88.1,0.46,11.4,33.2,0.344,29.1,54.9,0.53,17.9,23.3,0.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,110.3,Team_Per_Game,SAC,2022
Team,82.0,19730.0,3161.0,7144.0,0.442,1043.0,3017.0,0.346,2118.0,4127.0,0.513,1346.0,1771.0,0.76,854.0,2661.0,3515.0,1880.0,657.0,366.0,1187.0,1728.0,8711.0,Team_Totals,POR,2022
Team/G,,240.6,38.5,87.1,0.442,12.7,36.8,0.346,25.8,50.3,0.513,16.4,21.6,0.76,10.4,32.5,42.9,22.9,8.0,4.5,14.5,21.1,106.2,Team_Per_Game,POR,2022
Team,82.0,19805.0,3141.0,7310.0,0.43,991.0,3066.0,0.323,2150.0,4244.0,0.507,1233.0,1632.0,0.756,854.0,2887.0,3741.0,1822.0,622.0,380.0,1145.0,1497.0,8506.0,Team_Totals,OKC,2022
Team/G,,241.5,38.3,89.1,0.43,12.1,37.4,0.323,26.2,51.8,0.507,15.0,19.9,0.756,10.4,35.2,45.6,22.2,7.6,4.6,14.0,18.3,103.7,Team_Per_Game,OKC,2022
Team,82.0,19755.0,3229.0,7083.0,0.456,1105.0,3170.0,0.349,2124.0,3913.0,0.543,1434.0,2010.0,0.713,786.0,2660.0,3446.0,1932.0,600.0,382.0,1351.0,1692.0,8997.0,Team_Totals,HOU,2022
Team/G,,240.9,39.4,86.4,0.456,13.5,38.7,0.349,25.9,47.7,0.543,17.5,24.5,0.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,109.7,Team_Per_Game,HOU,2022
Team,82.0,19830.0,3504.0,7411.0,0.473,1217.0,3306.0,0.368,2287.0,4105.0,0.557,1364.0,1837.0,0.743,914.0,3074.0,3988.0,2115.0,521.0,403.0,1199.0,1481.0,9589.0,Team_Totals,MIL,2023
Team/G,,241.8,42.7,90.4,0.473,14.8,40.3,0.368,27.9,50.1,0.557,16.6,22.4,0.743,11.1,37.5,48.6,25.8,6.4,4.9,14.6,18.1,116.9,Team_Per_Game,MIL,2023
Team,82.0,19980.0,3460.0,7278.0,0.475,1315.0,3492.0,0.377,2145.0,3786.0,0.567,1436.0,1769.0,0.812,796.0,2921.0,3717.0,2186.0,521.0,430.0,1095.0,1542.0,9671.0,Team_Totals,BOS,2023
Team/G,,243.7,42.2,88.8,0.475,16.0,42.6,0.377,26.2,46.2,0.567,17.5,21.6,0.812,9.7,35.6,45.3,26.7,6.4,5.2,13.4,18.8,117.9,Team_Per_Game,BOS,2023
Team,82.0,19880.0,3347.0,6870.0,0.487,1035.0,2675.0,0.387,2312.0,4195.0,0.551,1719.0,2058.0,0.835,715.0,2641.0,3356.0,2063.0,635.0,389.0,1121.0,1675.0,9448.0,Team_Totals,PHI,2023
Team/G,,242.4,40.8,83.8,0.487,12.6,32.6,0.387,28.2,51.2,0.551,21.0,25.1,0.835,8.7,32.2,40.9,25.2,7.7,4.7,13.7,20.4,115.2,Team_Per_Game,PHI,2023
Team,82.0,19880.0,3408.0,6984.0,0.488,950.0,2589.0,0.367,2458.0,4395.0,0.559,1439.0,1844.0,0.78,795.0,2574.0,3369.0,2045.0,586.0,384.0,1094.0,1560.0,9205.0,Team_Totals,CLE,2023
Team/G,,242.4,41.6,85.2,0.488,11.6,31.6,0.367,30.0,53.6,0.559,17.5,22.5,0.78,9.7,31.4,41.1,24.9,7.1,4.7,13.3,19.0,112.3,Team_Per_Game,CLE,2023
Team,82.0,19955.0,3444.0,7328.0,0.47,1037.0,2930.0,0.354,2407.0,4398.0,0.547,1589.0,2087.0,0.761,1031.0,2790.0,3821.0,1880.0,527.0,340.0,1065.0,1666.0,9514.0,Team_Totals,NYK,2023
Team/G,,243.4,42.0,89.4,0.47,12.6,35.7,0.354,29.4,53.6,0.547,19.4,25.5,0.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0,Team_Per_Game,NYK,2023
Team,82.0,19730.0,3399.0,6978.0,0.487,1048.0,2771.0,0.378,2351.0,4207.0,0.559,1449.0,1811.0,0.8,674.0,2648.0,3322.0,2093.0,585.0,506.0,1127.0,1730.0,9295.0,Team_Totals,BRK,2023
Team/G,,240.6,41.5,85.1,0.487,12.8,33.8,0.378,28.7,51.3,0.559,17.7,22.1,0.8,8.2,32.3,40.5,25.5,7.1,6.2,13.7,21.1,113.4,Team_Per_Game,BRK,2023
Team,82.0,19805.0,3215.0,6991.0,0.46,980.0,2852.0,0.344,2235.0,4139.0,0.54,1567.0,1885.0,0.831,796.0,2533.0,3329.0,1955.0,655.0,243.0,1106.0,1516.0,8977.0,Team_Totals,MIA,2023
Team/G,,241.5,39.2,85.3,0.46,12.0,34.8,0.344,27.3,50.5,0.54,19.1,23.0,0.831,9.7,30.9,40.6,23.8,8.0,3.0,13.5,18.5,109.5,Team_Per_Game,MIA,2023
Team,82.0,19855.0,3658.0,7574.0,0.483,882.0,2505.0,0.352,2776.0,5069.0,0.548,1513.0,1850.0,0.818,920.0,2719.0,3639.0,2049.0,580.0,401.0,1060.0,1541.0,9711.0,Team_Totals,ATL,2023
Team/G,,242.1,44.6,92.4,0.483,10.8,30.5,0.352,33.9,61.8,0.548,18.5,22.6,0.818,11.2,33.2,44.4,25.0,7.1,4.9,12.9,18.8,118.4,Team_Per_Game,ATL,2023
Team,82.0,19805.0,3434.0,7489.0,0.459,880.0,2626.0,0.335,2554.0,4863.0,0.525,1506.0,1922.0,0.784,1043.0,2485.0,3528.0,1961.0,772.0,424.0,956.0,1641.0,9254.0,Team_Totals,TOR,2023
Team/G,,241.5,41.9,91.3,0.459,10.7,32.0,0.335,31.1,59.3,0.525,18.4,23.4,0.784,12.7,30.3,43.0,23.9,9.4,5.2,11.7,20.0,112.9,Team_Per_Game,TOR,2023
Team,82.0,19905.0,3488.0,7116.0,0.49,854.0,2367.0,0.361,2634.0,4749.0,0.555,1446.0,1788.0,0.809,694.0,2779.0,3473.0,2006.0,644.0,371.0,1097.0,1551.0,9276.0,Team_Totals,CHI,2023
Team/G,,242.7,42.5,86.8,0.49,10.4,28.9,0.361,32.1,57.9,0.555,17.6,21.8,0.809,8.5,33.9,42.4,24.5,7.9,4.5,13.4,18.9,113.1,Team_Per_Game,CHI,2023
Team,82.0,19755.0,3444.0,7345.0,0.469,1112.0,3030.0,0.367,2332.0,4315.0,0.54,1535.0,1944.0,0.79,832.0,2575.0,3407.0,2213.0,631.0,478.0,1225.0,1741.0,9535.0,Team_Totals,IND,2023
Team/G,,240.9,42.0,89.6,0.469,13.6,37.0,0.367,28.4,52.6,0.54,18.7,23.7,0.79,10.1,31.4,41.5,27.0,7.7,5.8,14.9,21.2,116.3,Team_Per_Game,IND,2023
Team,82.0,19755.0,3456.0,7127.0,0.485,925.0,2601.0,0.356,2531.0,4526.0,0.559,1442.0,1838.0,0.785,774.0,2804.0,3578.0,2083.0,561.0,424.0,1158.0,1539.0,9279.0,Team_Totals,WAS,2023
Team/G,,240.9,42.1,86.9,0.485,11.3,31.7,0.356,30.9,55.2,0.559,17.6,22.4,0.785,9.4,34.2,43.6,25.4,6.8,5.2,14.1,18.8,113.2,Team_Per_Game,WAS,2023
Team,82.0,19780.0,3323.0,7074.0,0.47,883.0,2551.0,0.346,2440.0,4523.0,0.539,1607.0,2050.0,0.784,833.0,2713.0,3546.0,1906.0,603.0,382.0,1236.0,1652.0,9136.0,Team_Totals,ORL,2023
Team/G,,241.2,40.5,86.3,0.47,10.8,31.1,0.346,29.8,55.2,0.539,19.6,25.0,0.784,10.2,33.1,43.2,23.2,7.4,4.7,15.1,20.1,111.4,Team_Per_Game,ORL,2023
Team,82.0,19830.0,3385.0,7413.0,0.457,881.0,2669.0,0.33,2504.0,4744.0,0.528,1447.0,1933.0,0.749,901.0,2751.0,3652.0,2062.0,634.0,425.0,1164.0,1661.0,9098.0,Team_Totals,CHO,2023
Team/G,,241.8,41.3,90.4,0.457,10.7,32.5,0.33,30.5,57.9,0.528,17.6,23.6,0.749,11.0,33.5,44.5,25.1,7.7,5.2,14.2,20.3,111.0,Team_Per_Game,CHO,2023
Team,82.0,19805.0,3244.0,7140.0,0.454,934.0,2659.0,0.351,2310.0,4481.0,0.516,1623.0,2106.0,0.771,916.0,2564.0,3480.0,1884.0,574.0,308.0,1237.0,1813.0,9045.0,Team_Totals,DET,2023
Team/G,,241.5,39.6,87.1,0.454,11.4,32.4,0.351,28.2,54.6,0.516,19.8,25.7,0.771,11.2,31.3,42.4,23.0,7.0,3.8,15.1,22.1,110.3,Team_Per_Game,DET,2023
Team,82.0,19755.0,3574.0,7088.0,0.504,969.0,2559.0,0.379,2605.0,4529.0,0.575,1378.0,1834.0,0.751,828.0,2699.0,3527.0,2368.0,618.0,368.0,1192.0,1525.0,9495.0,Team_Totals,DEN,2023
Team/G,,240.9,43.6,86.4,0.504,11.8,31.2,0.379,31.8,55.2,0.575,16.8,22.4,0.751,10.1,32.9,43.0,28.9,7.5,4.5,14.5,18.6,115.8,Team_Per_Game,DEN,2023
Team,82.0,19780.0,3585.0,7551.0,0.475,985.0,2807.0,0.351,2600.0,4744.0,0.548,1432.0,1954.0,0.733,988.0,2835.0,3823.0,2135.0,680.0,473.0,1116.0,1643.0,9587.0,Team_Totals,MEM,2023
Team/G,,241.2,43.7,92.1,0.475,12.0,34.2,0.351,31.7,57.9,0.548,17.5,23.8,0.733,12.0,34.6,46.6,26.0,8.3,5.8,13.6,20.0,116.9,Team_Per_Game,MEM,2023
Team,82.0,19830.0,3573.0,7232.0,0.494,1128.0,3060.0,0.369,2445.0,4172.0,0.586,1624.0,2055.0,0.79,782.0,2699.0,3481.0,2237.0,574.0,275.0,1106.0,1616.0,9898.0,Team_Totals,SAC,2023
Team/G,,241.8,43.6,88.2,0.494,13.8,37.3,0.369,29.8,50.9,0.586,19.8,25.1,0.79,9.5,32.9,42.5,27.3,7.0,3.4,13.5,19.7,120.7,Team_Per_Game,SAC,2023
Team,82.0,19780.0,3453.0,7388.0,0.467,1001.0,2674.0,0.374,2452.0,4714.0,0.52,1412.0,1781.0,0.793,971.0,2657.0,3628.0,2235.0,585.0,432.0,1110.0,1739.0,9319.0,Team_Totals,PHO,2023
Team/G,,241.2,42.1,90.1,0.467,12.2,32.6,0.374,29.9,57.5,0.52,17.2,21.7,0.793,11.8,32.4,44.2,27.3,7.1,5.3,13.5,21.2,113.6,Team_Per_Game,PHO,2023
Team,82.0,19830.0,3370.0,7059.0,0.477,1041.0,2735.0,0.381,2329.0,4324.0,0.539,1533.0,1962.0,0.781,803.0,2742.0,3545.0,1959.0,580.0,364.0,1167.0,1598.0,9314.0,Team_Totals,LAC,2023
Team/G,,241.8,41.1,86.1,0.477,12.7,33.4,0.381,28.4,52.7,0.539,18.7,23.9,0.781,9.8,33.4,43.2,23.9,7.1,4.4,14.2,19.5,113.6,Team_Per_Game,LAC,2023
Team,82.0,19830.0,3538.0,7393.0,0.479,1363.0,3540.0,0.385,2175.0,3853.0,0.564,1314.0,1655.0,0.794,864.0,2793.0,3657.0,2446.0,588.0,323.0,1336.0,1757.0,9753.0,Team_Totals,GSW,2023
Team/G,,241.8,43.1,90.2,0.479,16.6,43.2,0.385,26.5,47.0,0.564,16.0,20.2,0.794,10.5,34.1,44.6,29.8,7.2,3.9,16.3,21.4,118.9,Team_Per_Game,GSW,2023
Team,82.0,19880.0,3516.0,7298.0,0.482,885.0,2558.0,0.346,2631.0,4740.0,0.555,1691.0,2182.0,0.775,818.0,2930.0,3748.0,2072.0,526.0,378.0,1154.0,1466.0,9608.0,Team_Totals,LAL,2023
Team/G,,242.4,42.9,89.0,0.482,10.8,31.2,0.346,32.1,57.8,0.555,20.6,26.6,0.775,10.0,35.7,45.7,25.3,6.4,4.6,14.1,17.9,117.2,Team_Per_Game,LAL,2023
Team,82.0,19830.0,3515.0,7167.0,0.49,997.0,2731.0,0.365,2518.0,4436.0,0.568,1467.0,1942.0,0.755,749.0,2686.0,3435.0,2145.0,657.0,444.0,1258.0,1768.0,9494.0,Team_Totals,MIN,2023
Team/G,,241.8,42.9,87.4,0.49,12.2,33.3,0.365,30.7,54.1,0.568,17.9,23.7,0.755,9.1,32.8,41.9,26.2,8.0,5.4,15.3,21.6,115.8,Team_Per_Game,MIN,2023
Team,82.0,19855.0,3447.0,7180.0,0.48,899.0,2468.0,0.364,2548.0,4712.0,0.541,1585.0,2000.0,0.793,866.0,2717.0,3583.0,2122.0,681.0,337.0,1196.0,1678.0,9378.0,Team_Totals,NOP,2023
Team/G,,242.1,42.0,87.6,0.48,11.0,30.1,0.364,31.1,57.5,0.541,19.3,24.4,0.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4,Team_Per_Game,NOP,2023
Team,82.0,19855.0,3533.0,7590.0,0.465,995.0,2797.0,0.356,2538.0,4793.0,0.53,1572.0,1944.0,0.809,934.0,2645.0,3579.0,2002.0,676.0,341.0,1069.0,1722.0,9633.0,Team_Totals,OKC,2023
Team/G,,242.1,43.1,92.6,0.465,12.1,34.1,0.356,31.0,58.5,0.53,19.2,23.7,0.809,11.4,32.3,43.6,24.4,8.2,4.2,13.0,21.0,117.5,Team_Per_Game,OKC,2023
Team,82.0,19930.0,3283.0,6909.0,0.475,1246.0,3362.0,0.371,2037.0,3547.0,0.574,1554.0,2057.0,0.755,625.0,2556.0,3181.0,1880.0,514.0,304.0,1002.0,1697.0,9366.0,Team_Totals,DAL,2023
Team/G,,243.0,40.0,84.3,0.475,15.2,41.0,0.371,24.8,43.3,0.574,19.0,25.1,0.755,7.6,31.2,38.8,22.9,6.3,3.7,12.2,20.7,114.2,Team_Per_Game,DAL,2023
Team,82.0,19805.0,3485.0,7365.0,0.473,1094.0,3099.0,0.353,2391.0,4266.0,0.56,1536.0,1955.0,0.786,968.0,2794.0,3762.0,2129.0,500.0,429.0,1259.0,1679.0,9600.0,Team_Totals,UTA,2023
Team/G,,241.5,42.5,89.8,0.473,13.3,37.8,0.353,29.2,52.0,0.56,18.7,23.8,0.786,11.8,34.1,45.9,26.0,6.1,5.2,15.4,20.5,117.1,Team_Per_Game,UTA,2023
Team,82.0,19730.0,3317.0,7001.0,0.474,1056.0,2893.0,0.365,2261.0,4108.0,0.55,1609.0,2021.0,0.796,774.0,2551.0,3325.0,1981.0,553.0,376.0,1185.0,1643.0,9299.0,Team_Totals,POR,2023
Team/G,,240.6,40.5,85.4,0.474,12.9,35.3,0.365,27.6,50.1,0.55,19.6,24.6,0.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20.0,113.4,Team_Per_Game,POR,2023
Team,82.0,19755.0,3329.0,7287.0,0.457,856.0,2619.0,0.327,2473.0,4668.0,0.53,1567.0,2078.0,0.754,1100.0,2695.0,3795.0,1835.0,600.0,374.0,1332.0,1679.0,9081.0,Team_Totals,HOU,2023
Team/G,,240.9,40.6,88.9,0.457,10.4,31.9,0.327,30.2,56.9,0.53,19.1,25.3,0.754,13.4,32.9,46.3,22.4,7.3,4.6,16.2,20.5,110.7,Team_Per_Game,HOU,2023
Team,82.0,19855.0,3533.0,7593.0,0.465,911.0,2640.0,0.345,2622.0,4953.0,0.529,1292.0,1739.0,0.743,965.0,2619.0,3584.0,2232.0,572.0,322.0,1253.0,1630.0,9269.0,Team_Totals,SAS,2023
Team/G,,242.1,43.1,92.6,0.465,11.1,32.2,0.345,32.0,60.4,0.529,15.8,21.2,0.743,11.8,31.9,43.7,27.2,7.0,3.9,15.3,19.9,113.0,Team_Per_Game,SAS,2023
Team,82.0,19830.0,3601.0,7396.0,0.487,1351.0,3482.0,0.388,2250.0,3914.0,0.575,1334.0,1654.0,0.807,876.0,2923.0,3799.0,2207.0,557.0,538.0,979.0,1326.0,9887.0,Team_Totals,BOS,2024
Team/G,,241.8,43.9,90.2,0.487,16.5,42.5,0.388,27.4,47.7,0.575,16.3,20.2,0.807,10.7,35.6,46.3,26.9,6.8,6.6,11.9,16.2,120.6,Team_Per_Game,BOS,2024
